1364933340.0,114.49834612,114.49834612,113.9997943,113.9997943,65.9
1364933520.0,114.5,114.5,114.5,114.5,0.39899564
1364933580.0,114.62395802,114.62395802,114.62395802,114.62395802,2.8
1364933640.0,114.61809188,114.62010336,114.47808188,114.62010336,21.1164521
1364933700.0,114.62010336,114.62010336,114.61760118,114.61760118,3.9493563
1364933760.0,114.6,114.6,114.6,114.6,9.8
1364933820.0,114.1622841,114.4322841,114.01355497,114.01355497,6.42183014
1364933880.0,114.01355497,114.01492179,112.99986179,113.96002664,125.47128986
1364934000.0,113.95994786,113.95994786,113.00159534,113.95970134,4.55775005
1364934060.0,113.8,113.82857211,113.8,113.82857211,5.41495475
1364934120.0,113.82857211,113.82857211,113.82857211,113.82857211,0.41495475
1364934180.0,113.8,113.8450373,113.8,113.83626119,33.91234045
1364934240.0,113.90627031,113.90627031,113.90627031,113.90627031,1
1364934300.0,113.8987233,113.8987233,113.8987233,113.8987233,0.1
1364934480.0,113.88998,113.88998,113.88998,113.88998,2.11119888
1364934540.0,113.8899516,113.8899516,113.8899516,113.8899516,32.50673
1364934600.0,113.8899516,113.88996311,113.50000311,113.50000311,71.61218528
1364934660.0,112.87725384,112.87725384,112.87725384,112.87725384,0.88108472
1364934720.0,112.87562638,113.89137362,112.86561638,113.89137362,60.42715193
1364935020.0,112.52480604,112.83,112.52480604,112.83,2.52527883
1364935200.0,113.88625193,113.88625193,113.88625193,113.88625193,1
1364935320.0,113.05,113.05,113.05,113.05,2
1364935380.0,113.3,113.3,113.3,113.3,2.1500683
1364935440.0,112.81176799,112.81176799,112.81176799,112.81176799,23
1364935500.0,112.81581563,112.81581563,112.8155054,112.8155054,15.99
1364935560.0,112.1221439,112.1221439,112.1221439,112.1221439,10.00046127
1364936460.0,113.78964456,113.79964456,113.78964456,113.79964456,50
